ix,iy,xmin,xmax,ymin,ymax,count,x_center,y_center
25,7,-115.7472778,-115.38215558,33.43842223,33.77341112,0,-115.56471669000001,33.605916675
26,7,-115.38215558,-115.01703336,33.43842223,33.77341112,0,-115.19959447,33.605916675
27,7,-115.01703336,-114.65191114000001,33.43842223,33.77341112,0,-114.83447225,33.605916675
28,7,-114.65191114000001,-114.28678892,33.43842223,33.77341112,0,-114.46935003000002,33.605916675
29,7,-114.28678892,-113.9216667,33.43842223,33.77341112,0,-114.10422781,33.605916675
0,8,-124.8753333,-124.51021107999999,33.77341112,34.10840001,0,-124.69277219,33.940905564999994
1,8,-124.51021107999999,-124.14508886,33.77341112,34.10840001,0,-124.32764997,33.940905564999994
2,8,-124.14508886,-123.77996664,33.77341112,34.10840001,0,-123.96252774999999,33.940905564999994
3,8,-123.77996664,-123.41484442,33.77341112,34.10840001,0,-123.59740553,33.940905564999994
4,8,-123.41484442,-123.04972219999999,33.77341112,34.10840001,0,-123.23228330999999,33.940905564999994
5,8,-123.04972219999999,-122.68459998,33.77341112,34.10840001,0,-122.86716109,33.940905564999994
6,8,-122.68459998,-122.31947776,33.77341112,34.10840001,0,-122.50203887,33.940905564999994
7,8,-122.31947776,-121.95435554,33.77341112,34.10840001,0,-122.13691664999999,33.940905564999994
8,8,-121.95435554,-121.58923331999999,33.77341112,34.10840001,0,-121.77179443,33.940905564999994
9,8,-121.58923331999999,-121.2241111,33.77341112,34.10840001,0,-121.40667221,33.940905564999994
10,8,-121.2241111,-120.85898888,33.77341112,34.10840001,0,-121.04154999,33.940905564999994
11,8,-120.85898888,-120.49386666,33.77341112,34.10840001,1,-120.67642777,33.940905564999994
12,8,-120.49386666,-120.12874443999999,33.77341112,34.10840001,0,-120.31130554999999,33.940905564999994
13,8,-120.12874443999999,-119.76362222,33.77341112,34.10840001,0,-119.94618333,33.940905564999994
14,8,-119.76362222,-119.3985,33.77341112,34.10840001,1,-119.58106111000001,33.940905564999994
15,8,-119.3985,-119.03337778,33.77341112,34.10840001,3,-119.21593888999999,33.940905564999994
16,8,-119.03337778,-118.66825556,33.77341112,34.10840001,0,-118.85081667,33.940905564999994
17,8,-118.66825556,-118.30313334,33.77341112,34.10840001,6,-118.48569445000001,33.940905564999994
18,8,-118.30313334,-117.93801112,33.77341112,34.10840001,3,-118.12057223,33.940905564999994
19,8,-117.93801112,-117.5728889,33.77341112,34.10840001,14,-117.75545001,33.940905564999994
20,8,-117.5728889,-117.20776668,33.77341112,34.10840001,4,-117.39032779,33.940905564999994
21,8,-117.20776668,-116.84264446,33.77341112,34.10840001,10,-117.02520557,33.940905564999994
22,8,-116.84264446,-116.47752224,33.77341112,34.10840001,3,-116.66008335000001,33.940905564999994
23,8,-116.47752224,-116.11240002,33.77341112,34.10840001,8,-116.29496112999999,33.940905564999994
24,8,-116.11240002,-115.7472778,33.77341112,34.10840001,3,-115.92983891,33.940905564999994
25,8,-115.7472778,-115.38215558,33.77341112,34.10840001,2,-115.56471669000001,33.940905564999994
26,8,-115.38215558,-115.01703336,33.77341112,34.10840001,0,-115.19959447,33.940905564999994
27,8,-115.01703336,-114.65191114000001,33.77341112,34.10840001,0,-114.83447225,33.940905564999994
28,8,-114.65191114000001,-114.28678892,33.77341112,34.10840001,0,-114.46935003000002,33.940905564999994
29,8,-114.28678892,-113.9216667,33.77341112,34.10840001,0,-114.10422781,33.940905564999994
0,9,-124.8753333,-124.51021107999999,34.10840001,34.4433889,0,-124.69277219,34.275894455
1,9,-124.51021107999999,-124.14508886,34.10840001,34.4433889,0,-124.32764997,34.275894455
2,9,-124.14508886,-123.77996664,34.10840001,34.4433889,0,-123.96252774999999,34.275894455
3,9,-123.77996664,-123.41484442,34.10840001,34.4433889,0,-123.59740553,34.275894455
4,9,-123.41484442,-123.04972219999999,34.10840001,34.4433889,0,-123.23228330999999,34.275894455
5,9,-123.04972219999999,-122.68459998,34.10840001,34.4433889,0,-122.86716109,34.275894455
6,9,-122.68459998,-122.31947776,34.10840001,34.4433889,0,-122.50203887,34.275894455
7,9,-122.31947776,-121.95435554,34.10840001,34.4433889,0,-122.13691664999999,34.275894455
8,9,-121.95435554,-121.58923331999999,34.10840001,34.4433889,0,-121.77179443,34.275894455
9,9,-121.58923331999999,-121.2241111,34.10840001,34.4433889,0,-121.40667221,34.275894455
10,9,-121.2241111,-120.85898888,34.10840001,34.4433889,0,-121.04154999,34.275894455
11,9,-120.85898888,-120.49386666,34.10840001,34.4433889,1,-120.67642777,34.275894455
12,9,-120.49386666,-120.12874443999999,34.10840001,34.4433889,0,-120.31130554999999,34.275894455
13,9,-120.12874443999999,-119.76362222,34.10840001,34.4433889,3,-119.94618333,34.275894455
14,9,-119.76362222,-119.3985,34.10840001,34.4433889,0,-119.58106111000001,34.275894455
15,9,-119.3985,-119.03337778,34.10840001,34.4433889,1,-119.21593888999999,34.275894455
16,9,-119.03337778,-118.66825556,34.10840001,34.4433889,0,-118.85081667,34.275894455
17,9,-118.66825556,-118.30313334,34.10840001,34.4433889,3,-118.48569445000001,34.275894455
18,9,-118.30313334,-117.93801112,34.10840001,34.4433889,0,-118.12057223,34.275894455
19,9,-117.93801112,-117.5728889,34.10840001,34.4433889,1,-117.75545001,34.275894455
20,9,-117.5728889,-117.20776668,34.10840001,34.4433889,4,-117.39032779,34.275894455
21,9,-117.20776668,-116.84264446,34.10840001,34.4433889,5,-117.02520557,34.275894455
22,9,-116.84264446,-116.47752224,34.10840001,34.4433889,5,-116.66008335000001,34.275894455
23,9,-116.47752224,-116.11240002,34.10840001,34.4433889,1,-116.29496112999999,34.275894455
24,9,-116.11240002,-115.7472778,34.10840001,34.4433889,0,-115.92983891,34.275894455
25,9,-115.7472778,-115.38215558,34.10840001,34.4433889,1,-115.56471669000001,34.275894455
26,9,-115.38215558,-115.01703336,34.10840001,34.4433889,0,-115.19959447,34.275894455
27,9,-115.01703336,-114.65191114000001,34.10840001,34.4433889,0,-114.83447225,34.275894455
28,9,-114.65191114000001,-114.28678892,34.10840001,34.4433889,0,-114.46935003000002,34.275894455
29,9,-114.28678892,-113.9216667,34.10840001,34.4433889,0,-114.10422781,34.275894455
0,10,-124.8753333,-124.51021107999999,34.4433889,34.77837779,0,-124.69277219,34.610883345000005
1,10,-124.51021107999999,-124.14508886,34.4433889,34.77837779,0,-124.32764997,34.610883345000005
2,10,-124.14508886,-123.77996664,34.4433889,34.77837779,0,-123.96252774999999,34.610883345000005
3,10,-123.77996664,-123.41484442,34.4433889,34.77837779,0,-123.59740553,34.610883345000005
4,10,-123.41484442,-123.04972219999999,34.4433889,34.77837779,0,-123.23228330999999,34.610883345000005
5,10,-123.04972219999999,-122.68459998,34.4433889,34.77837779,0,-122.86716109,34.610883345000005
6,10,-122.68459998,-122.31947776,34.4433889,34.77837779,0,-122.50203887,34.610883345000005
7,10,-122.31947776,-121.95435554,34.4433889,34.77837779,0,-122.13691664999999,34.610883345000005
8,10,-121.95435554,-121.58923331999999,34.4433889,34.77837779,0,-121.77179443,34.610883345000005
9,10,-121.58923331999999,-121.2241111,34.4433889,34.77837779,0,-121.40667221,34.610883345000005
10,10,-121.2241111,-120.85898888,34.4433889,34.77837779,1,-121.04154999,34.610883345000005
11,10,-120.85898888,-120.49386666,34.4433889,34.77837779,0,-120.67642777,34.610883345000005
12,10,-120.49386666,-120.12874443999999,34.4433889,34.77837779,1,-120.31130554999999,34.610883345000005
13,10,-120.12874443999999,-119.76362222,34.4433889,34.77837779,0,-119.94618333,34.610883345000005
14,10,-119.76362222,-119.3985,34.4433889,34.77837779,0,-119.58106111000001,34.610883345000005
15,10,-119.3985,-119.03337778,34.4433889,34.77837779,2,-119.21593888999999,34.610883345000005
16,10,-119.03337778,-118.66825556,34.4433889,34.77837779,2,-118.85081667,34.610883345000005
17,10,-118.66825556,-118.30313334,34.4433889,34.77837779,2,-118.48569445000001,34.610883345000005
18,10,-118.30313334,-117.93801112,34.4433889,34.77837779,0,-118.12057223,34.610883345000005
19,10,-117.93801112,-117.5728889,34.4433889,34.77837779,0,-117.75545001,34.610883345000005
20,10,-117.5728889,-117.20776668,34.4433889,34.77837779,0,-117.39032779,34.610883345000005
21,10,-117.20776668,-116.84264446,34.4433889,34.77837779,0,-117.02520557,34.610883345000005
22,10,-116.84264446,-116.47752224,34.4433889,34.77837779,1,-116.66008335000001,34.610883345000005
23,10,-116.47752224,-116.11240002,34.4433889,34.77837779,8,-116.29496112999999,34.610883345000005
24,10,-116.11240002,-115.7472778,34.4433889,34.77837779,0,-115.92983891,34.610883345000005
25,10,-115.7472778,-115.38215558,34.4433889,34.77837779,0,-115.56471669000001,34.610883345000005
26,10,-115.38215558,-115.01703336,34.4433889,34.77837779,0,-115.19959447,34.610883345000005
27,10,-115.01703336,-114.65191114000001,34.4433889,34.77837779,0,-114.83447225,34.610883345000005
28,10,-114.65191114000001,-114.28678892,34.4433889,34.77837779,0,-114.46935003000002,34.610883345000005
29,10,-114.28678892,-113.9216667,34.4433889,34.77837779,0,-114.10422781,34.610883345000005
0,11,-124.8753333,-124.51021107999999,34.77837779,35.11336668,0,-124.69277219,34.945872234999996
1,11,-124.51021107999999,-124.14508886,34.77837779,35.11336668,0,-124.32764997,34.945872234999996
2,11,-124.14508886,-123.77996664,34.77837779,35.11336668,0,-123.96252774999999,34.945872234999996
3,11,-123.77996664,-123.41484442,34.77837779,35.11336668,0,-123.59740553,34.945872234999996
4,11,-123.41484442,-123.04972219999999,34.77837779,35.11336668,0,-123.23228330999999,34.945872234999996
5,11,-123.04972219999999,-122.68459998,34.77837779,35.11336668,0,-122.86716109,34.945872234999996
6,11,-122.68459998,-122.31947776,34.77837779,35.11336668,0,-122.50203887,34.945872234999996
7,11,-122.31947776,-121.95435554,34.77837779,35.11336668,0,-122.13691664999999,34.945872234999996
8,11,-121.95435554,-121.58923331999999,34.77837779,35.11336668,0,-121.77179443,34.945872234999996
9,11,-121.58923331999999,-121.2241111,34.77837779,35.11336668,0,-121.40667221,34.945872234999996
10,11,-121.2241111,-120.85898888,34.77837779,35.11336668,0,-121.04154999,34.945872234999996
11,11,-120.85898888,-120.49386666,34.77837779,35.11336668,0,-120.67642777,34.945872234999996
12,11,-120.49386666,-120.12874443999999,34.77837779,35.11336668,0,-120.31130554999999,34.945872234999996
13,11,-120.12874443999999,-119.76362222,34.77837779,35.11336668,0,-119.94618333,34.945872234999996
14,11,-119.76362222,-119.3985,34.77837779,35.11336668,0,-119.58106111000001,34.945872234999996
15,11,-119.3985,-119.03337778,34.77837779,35.11336668,4,-119.21593888999999,34.945872234999996
16,11,-119.03337778,-118.66825556,34.77837779,35.11336668,1,-118.85081667,34.945872234999996
17,11,-118.66825556,-118.30313334,34.77837779,35.11336668,1,-118.48569445000001,34.945872234999996
18,11,-118.30313334,-117.93801112,34.77837779,35.11336668,0,-118.12057223,34.945872234999996
19,11,-117.93801112,-117.5728889,34.77837779,35.11336668,0,-117.75545001,34.945872234999996
20,11,-117.5728889,-117.20776668,34.77837779,35.11336668,1,-117.39032779,34.945872234999996
21,11,-117.20776668,-116.84264446,34.77837779,35.11336668,1,-117.02520557,34.945872234999996
22,11,-116.84264446,-116.47752224,34.77837779,35.11336668,1,-116.66008335000001,34.945872234999996
23,11,-116.47752224,-116.11240002,34.77837779,35.11336668,2,-116.29496112999999,34.945872234999996
24,11,-116.11240002,-115.7472778,34.77837779,35.11336668,1,-115.92983891,34.945872234999996
25,11,-115.7472778,-115.38215558,34.77837779,35.11336668,0,-115.56471669000001,34.945872234999996
26,11,-115.38215558,-115.01703336,34.77837779,35.11336668,0,-115.19959447,34.945872234999996
27,11,-115.01703336,-114.65191114000001,34.77837779,35.11336668,0,-114.83447225,34.945872234999996
28,11,-114.65191114000001,-114.28678892,34.77837779,35.11336668,0,-114.46935003000002,34.945872234999996
29,11,-114.28678892,-113.9216667,34.77837779,35.11336668,0,-114.10422781,34.945872234999996
0,12,-124.8753333,-124.51021107999999,35.11336668,35.448355570000004,0,-124.69277219,35.280861125
1,12,-124.51021107999999,-124.14508886,35.11336668,35.448355570000004,0,-124.32764997,35.280861125
2,12,-124.14508886,-123.77996664,35.11336668,35.448355570000004,0,-123.96252774999999,35.280861125
3,12,-123.77996664,-123.41484442,35.11336668,35.448355570000004,0,-123.59740553,35.280861125
4,12,-123.41484442,-123.04972219999999,35.11336668,35.448355570000004,0,-123.23228330999999,35.280861125
5,12,-123.04972219999999,-122.68459998,35.11336668,35.448355570000004,0,-122.86716109,35.280861125
6,12,-122.68459998,-122.31947776,35.11336668,35.448355570000004,0,-122.50203887,35.280861125
7,12,-122.31947776,-121.95435554,35.11336668,35.448355570000004,0,-122.13691664999999,35.280861125
8,12,-121.95435554,-121.58923331999999,35.11336668,35.448355570000004,0,-121.77179443,35.280861125
9,12,-121.58923331999999,-121.2241111,35.11336668,35.448355570000004,0,-121.40667221,35.280861125
10,12,-121.2241111,-120.85898888,35.11336668,35.448355570000004,0,-121.04154999,35.280861125
11,12,-120.85898888,-120.49386666,35.11336668,35.448355570000004,0,-120.67642777,35.280861125
12,12,-120.49386666,-120.12874443999999,35.11336668,35.448355570000004,0,-120.31130554999999,35.280861125
13,12,-120.12874443999999,-119.76362222,35.11336668,35.448355570000004,0,-119.94618333,35.280861125
14,12,-119.76362222,-119.3985,35.11336668,35.448355570000004,0,-119.58106111000001,35.280861125
15,12,-119.3985,-119.03337778,35.11336668,35.448355570000004,0,-119.21593888999999,35.280861125
16,12,-119.03337778,-118.66825556,35.11336668,35.448355570000004,0,-118.85081667,35.280861125
17,12,-118.66825556,-118.30313334,35.11336668,35.448355570000004,5,-118.48569445000001,35.280861125
18,12,-118.30313334,-117.93801112,35.11336668,35.448355570000004,0,-118.12057223,35.280861125
19,12,-117.93801112,-117.5728889,35.11336668,35.448355570000004,2,-117.75545001,35.280861125
20,12,-117.5728889,-117.20776668,35.11336668,35.448355570000004,4,-117.39032779,35.280861125
21,12,-117.20776668,-116.84264446,35.11336668,35.448355570000004,0,-117.02520557,35.280861125
22,12,-116.84264446,-116.47752224,35.11336668,35.448355570000004,0,-116.66008335000001,35.280861125
23,12,-116.47752224,-116.11240002,35.11336668,35.448355570000004,0,-116.29496112999999,35.280861125
24,12,-116.11240002,-115.7472778,35.11336668,35.448355570000004,0,-115.92983891,35.280861125
25,12,-115.7472778,-115.38215558,35.11336668,35.448355570000004,0,-115.56471669000001,35.280861125
26,12,-115.38215558,-115.01703336,35.11336668,35.448355570000004,0,-115.19959447,35.280861125
27,12,-115.01703336,-114.65191114000001,35.11336668,35.448355570000004,0,-114.83447225,35.280861125
28,12,-114.65191114000001,-114.28678892,35.11336668,35.448355570000004,0,-114.46935003000002,35.280861125
29,12,-114.28678892,-113.9216667,35.11336668,35.448355570000004,0,-114.10422781,35.280861125
0,13,-124.8753333,-124.51021107999999,35.448355570000004,35.78334446,0,-124.69277219,35.61585001500001
1,13,-124.51021107999999,-124.14508886,35.448355570000004,35.78334446,0,-124.32764997,35.61585001500001
2,13,-124.14508886,-123.77996664,35.448355570000004,35.78334446,0,-123.96252774999999,35.61585001500001
3,13,-123.77996664,-123.41484442,35.448355570000004,35.78334446,0,-123.59740553,35.61585001500001
4,13,-123.41484442,-123.04972219999999,35.448355570000004,35.78334446,0,-123.23228330999999,35.61585001500001
5,13,-123.04972219999999,-122.68459998,35.448355570000004,35.78334446,0,-122.86716109,35.61585001500001
6,13,-122.68459998,-122.31947776,35.448355570000004,35.78334446,0,-122.50203887,35.61585001500001
7,13,-122.31947776,-121.95435554,35.448355570000004,35.78334446,0,-122.13691664999999,35.61585001500001
8,13,-121.95435554,-121.58923331999999,35.448355570000004,35.78334446,0,-121.77179443,35.61585001500001
9,13,-121.58923331999999,-121.2241111,35.448355570000004,35.78334446,1,-121.40667221,35.61585001500001
10,13,-121.2241111,-120.85898888,35.448355570000004,35.78334446,5,-121.04154999,35.61585001500001
11,13,-120.85898888,-120.49386666,35.448355570000004,35.78334446,1,-120.67642777,35.61585001500001
12,13,-120.49386666,-120.12874443999999,35.448355570000004,35.78334446,0,-120.31130554999999,35.61585001500001
13,13,-120.12874443999999,-119.76362222,35.448355570000004,35.78334446,3,-119.94618333,35.61585001500001
14,13,-119.76362222,-119.3985,35.448355570000004,35.78334446,0,-119.58106111000001,35.61585001500001
15,13,-119.3985,-119.03337778,35.448355570000004,35.78334446,1,-119.21593888999999,35.61585001500001
16,13,-119.03337778,-118.66825556,35.448355570000004,35.78334446,0,-118.85081667,35.61585001500001
17,13,-118.66825556,-118.30313334,35.448355570000004,35.78334446,5,-118.48569445000001,35.61585001500001
18,13,-118.30313334,-117.93801112,35.448355570000004,35.78334446,4,-118.12057223,35.61585001500001
19,13,-117.93801112,-117.5728889,35.448355570000004,35.78334446,33,-117.75545001,35.61585001500001
20,13,-117.5728889,-117.20776668,35.448355570000004,35.78334446,168,-117.39032779,35.61585001500001
21,13,-117.20776668,-116.84264446,35.448355570000004,35.78334446,2,-117.02520557,35.61585001500001
22,13,-116.84264446,-116.47752224,35.448355570000004,35.78334446,0,-116.66008335000001,35.61585001500001
23,13,-116.47752224,-116.11240002,35.448355570000004,35.78334446,0,-116.29496112999999,35.61585001500001
24,13,-116.11240002,-115.7472778,35.448355570000004,35.78334446,0,-115.92983891,35.61585001500001
25,13,-115.7472778,-115.38215558,35.448355570000004,35.78334446,0,-115.56471669000001,35.61585001500001
26,13,-115.38215558,-115.01703336,35.448355570000004,35.78334446,0,-115.19959447,35.61585001500001
27,13,-115.01703336,-114.65191114000001,35.448355570000004,35.78334446,0,-114.83447225,35.61585001500001
28,13,-114.65191114000001,-114.28678892,35.448355570000004,35.78334446,0,-114.46935003000002,35.61585001500001
29,13,-114.28678892,-113.9216667,35.448355570000004,35.78334446,0,-114.10422781,35.61585001500001
0,14,-124.8753333,-124.51021107999999,35.78334446,36.11833335,0,-124.69277219,35.950838905
1,14,-124.51021107999999,-124.14508886,35.78334446,36.11833335,0,-124.32764997,35.950838905
2,14,-124.14508886,-123.77996664,35.78334446,36.11833335,0,-123.96252774999999,35.950838905
3,14,-123.77996664,-123.41484442,35.78334446,36.11833335,0,-123.59740553,35.950838905
4,14,-123.41484442,-123.04972219999999,35.78334446,36.11833335,0,-123.23228330999999,35.950838905
5,14,-123.04972219999999,-122.68459998,35.78334446,36.11833335,0,-122.86716109,35.950838905
6,14,-122.68459998,-122.31947776,35.78334446,36.11833335,0,-122.50203887,35.950838905
7,14,-122.31947776,-121.95435554,35.78334446,36.11833335,0,-122.13691664999999,35.950838905
8,14,-121.95435554,-121.58923331999999,35.78334446,36.11833335,1,-121.77179443,35.950838905
9,14,-121.58923331999999,-121.2241111,35.78334446,36.11833335,1,-121.40667221,35.950838905
10,14,-121.2241111,-120.85898888,35.78334446,36.11833335,1,-121.04154999,35.950838905
11,14,-120.85898888,-120.49386666,35.78334446,36.11833335,3,-120.67642777,35.950838905
12,14,-120.49386666,-120.12874443999999,35.78334446,36.11833335,3,-120.31130554999999,35.950838905
13,14,-120.12874443999999,-119.76362222,35.78334446,36.11833335,3,-119.94618333,35.950838905
14,14,-119.76362222,-119.3985,35.78334446,36.11833335,0,-119.58106111000001,35.950838905
15,14,-119.3985,-119.03337778,35.78334446,36.11833335,0,-119.21593888999999,35.950838905
16,14,-119.03337778,-118.66825556,35.78334446,36.11833335,0,-118.85081667,35.950838905
17,14,-118.66825556,-118.30313334,35.78334446,36.11833335,0,-118.48569445000001,35.950838905
18,14,-118.30313334,-117.93801112,35.78334446,36.11833335,1,-118.12057223,35.950838905
19,14,-117.93801112,-117.5728889,35.78334446,36.11833335,217,-117.75545001,35.950838905
20,14,-117.5728889,-117.20776668,35.78334446,36.11833335,10,-117.39032779,35.950838905
21,14,-117.20776668,-116.84264446,35.78334446,36.11833335,1,-117.02520557,35.950838905
22,14,-116.84264446,-116.47752224,35.78334446,36.11833335,2,-116.66008335000001,35.950838905
23,14,-116.47752224,-116.11240002,35.78334446,36.11833335,0,-116.29496112999999,35.950838905
24,14,-116.11240002,-115.7472778,35.78334446,36.11833335,1,-115.92983891,35.950838905
25,14,-115.7472778,-115.38215558,35.78334446,36.11833335,0,-115.56471669000001,35.950838905
26,14,-115.38215558,-115.01703336,35.78334446,36.11833335,1,-115.19959447,35.950838905
27,14,-115.01703336,-114.65191114000001,35.78334446,36.11833335,0,-114.83447225,35.950838905
28,14,-114.65191114000001,-114.28678892,35.78334446,36.11833335,0,-114.46935003000002,35.950838905
29,14,-114.28678892,-113.9216667,35.78334446,36.11833335,0,-114.10422781,35.950838905
0,15,-124.8753333,-124.51021107999999,36.11833335,36.45332224,0,-124.69277219,36.285827795
1,15,-124.51021107999999,-124.14508886,36.11833335,36.45332224,0,-124.32764997,36.285827795
2,15,-124.14508886,-123.77996664,36.11833335,36.45332224,0,-123.96252774999999,36.285827795
3,15,-123.77996664,-123.41484442,36.11833335,36.45332224,0,-123.59740553,36.285827795
4,15,-123.41484442,-123.04972219999999,36.11833335,36.45332224,0,-123.23228330999999,36.285827795
5,15,-123.04972219999999,-122.68459998,36.11833335,36.45332224,0,-122.86716109,36.285827795
6,15,-122.68459998,-122.31947776,36.11833335,36.45332224,0,-122.50203887,36.285827795
7,15,-122.31947776,-121.95435554,36.11833335,36.45332224,0,-122.13691664999999,36.285827795
8,15,-121.95435554,-121.58923331999999,36.11833335,36.45332224,0,-121.77179443,36.285827795
9,15,-121.58923331999999,-121.2241111,36.11833335,36.45332224,0,-121.40667221,36.285827795
