ix,iy,xmin,xmax,ymin,ymax,count,x_center,y_center
24,22,-116.11240002,-115.7472778,38.46325558,38.79824447,0,-115.92983891,38.630750025
25,22,-115.7472778,-115.38215558,38.46325558,38.79824447,0,-115.56471669000001,38.630750025
26,22,-115.38215558,-115.01703336,38.46325558,38.79824447,0,-115.19959447,38.630750025
27,22,-115.01703336,-114.65191114000001,38.46325558,38.79824447,0,-114.83447225,38.630750025
28,22,-114.65191114000001,-114.28678892,38.46325558,38.79824447,0,-114.46935003000002,38.630750025
29,22,-114.28678892,-113.9216667,38.46325558,38.79824447,0,-114.10422781,38.630750025
0,23,-124.8753333,-124.51021107999999,38.79824447,39.133233360000006,0,-124.69277219,38.965738915
1,23,-124.51021107999999,-124.14508886,38.79824447,39.133233360000006,0,-124.32764997,38.965738915
2,23,-124.14508886,-123.77996664,38.79824447,39.133233360000006,0,-123.96252774999999,38.965738915
3,23,-123.77996664,-123.41484442,38.79824447,39.133233360000006,0,-123.59740553,38.965738915
4,23,-123.41484442,-123.04972219999999,38.79824447,39.133233360000006,0,-123.23228330999999,38.965738915
5,23,-123.04972219999999,-122.68459998,38.79824447,39.133233360000006,29,-122.86716109,38.965738915
6,23,-122.68459998,-122.31947776,38.79824447,39.133233360000006,0,-122.50203887,38.965738915
7,23,-122.31947776,-121.95435554,38.79824447,39.133233360000006,0,-122.13691664999999,38.965738915
8,23,-121.95435554,-121.58923331999999,38.79824447,39.133233360000006,0,-121.77179443,38.965738915
9,23,-121.58923331999999,-121.2241111,38.79824447,39.133233360000006,0,-121.40667221,38.965738915
10,23,-121.2241111,-120.85898888,38.79824447,39.133233360000006,0,-121.04154999,38.965738915
11,23,-120.85898888,-120.49386666,38.79824447,39.133233360000006,0,-120.67642777,38.965738915
12,23,-120.49386666,-120.12874443999999,38.79824447,39.133233360000006,0,-120.31130554999999,38.965738915
13,23,-120.12874443999999,-119.76362222,38.79824447,39.133233360000006,1,-119.94618333,38.965738915
14,23,-119.76362222,-119.3985,38.79824447,39.133233360000006,1,-119.58106111000001,38.965738915
15,23,-119.3985,-119.03337778,38.79824447,39.133233360000006,1,-119.21593888999999,38.965738915
16,23,-119.03337778,-118.66825556,38.79824447,39.133233360000006,3,-118.85081667,38.965738915
17,23,-118.66825556,-118.30313334,38.79824447,39.133233360000006,0,-118.48569445000001,38.965738915
18,23,-118.30313334,-117.93801112,38.79824447,39.133233360000006,1,-118.12057223,38.965738915
19,23,-117.93801112,-117.5728889,38.79824447,39.133233360000006,0,-117.75545001,38.965738915
20,23,-117.5728889,-117.20776668,38.79824447,39.133233360000006,0,-117.39032779,38.965738915
21,23,-117.20776668,-116.84264446,38.79824447,39.133233360000006,0,-117.02520557,38.965738915
22,23,-116.84264446,-116.47752224,38.79824447,39.133233360000006,0,-116.66008335000001,38.965738915
23,23,-116.47752224,-116.11240002,38.79824447,39.133233360000006,1,-116.29496112999999,38.965738915
24,23,-116.11240002,-115.7472778,38.79824447,39.133233360000006,1,-115.92983891,38.965738915
25,23,-115.7472778,-115.38215558,38.79824447,39.133233360000006,3,-115.56471669000001,38.965738915
26,23,-115.38215558,-115.01703336,38.79824447,39.133233360000006,2,-115.19959447,38.965738915
27,23,-115.01703336,-114.65191114000001,38.79824447,39.133233360000006,0,-114.83447225,38.965738915
28,23,-114.65191114000001,-114.28678892,38.79824447,39.133233360000006,0,-114.46935003000002,38.965738915
29,23,-114.28678892,-113.9216667,38.79824447,39.133233360000006,0,-114.10422781,38.965738915
0,24,-124.8753333,-124.51021107999999,39.133233360000006,39.468222250000004,0,-124.69277219,39.30072780500001
1,24,-124.51021107999999,-124.14508886,39.133233360000006,39.468222250000004,0,-124.32764997,39.30072780500001
2,24,-124.14508886,-123.77996664,39.133233360000006,39.468222250000004,0,-123.96252774999999,39.30072780500001
3,24,-123.77996664,-123.41484442,39.133233360000006,39.468222250000004,1,-123.59740553,39.30072780500001
4,24,-123.41484442,-123.04972219999999,39.133233360000006,39.468222250000004,6,-123.23228330999999,39.30072780500001
5,24,-123.04972219999999,-122.68459998,39.133233360000006,39.468222250000004,3,-122.86716109,39.30072780500001
6,24,-122.68459998,-122.31947776,39.133233360000006,39.468222250000004,0,-122.50203887,39.30072780500001
7,24,-122.31947776,-121.95435554,39.133233360000006,39.468222250000004,0,-122.13691664999999,39.30072780500001
8,24,-121.95435554,-121.58923331999999,39.133233360000006,39.468222250000004,0,-121.77179443,39.30072780500001
9,24,-121.58923331999999,-121.2241111,39.133233360000006,39.468222250000004,0,-121.40667221,39.30072780500001
10,24,-121.2241111,-120.85898888,39.133233360000006,39.468222250000004,0,-121.04154999,39.30072780500001
11,24,-120.85898888,-120.49386666,39.133233360000006,39.468222250000004,0,-120.67642777,39.30072780500001
12,24,-120.49386666,-120.12874443999999,39.133233360000006,39.468222250000004,1,-120.31130554999999,39.30072780500001
13,24,-120.12874443999999,-119.76362222,39.133233360000006,39.468222250000004,3,-119.94618333,39.30072780500001
14,24,-119.76362222,-119.3985,39.133233360000006,39.468222250000004,1,-119.58106111000001,39.30072780500001
15,24,-119.3985,-119.03337778,39.133233360000006,39.468222250000004,0,-119.21593888999999,39.30072780500001
16,24,-119.03337778,-118.66825556,39.133233360000006,39.468222250000004,0,-118.85081667,39.30072780500001
17,24,-118.66825556,-118.30313334,39.133233360000006,39.468222250000004,0,-118.48569445000001,39.30072780500001
18,24,-118.30313334,-117.93801112,39.133233360000006,39.468222250000004,0,-118.12057223,39.30072780500001
19,24,-117.93801112,-117.5728889,39.133233360000006,39.468222250000004,0,-117.75545001,39.30072780500001
20,24,-117.5728889,-117.20776668,39.133233360000006,39.468222250000004,0,-117.39032779,39.30072780500001
21,24,-117.20776668,-116.84264446,39.133233360000006,39.468222250000004,0,-117.02520557,39.30072780500001
22,24,-116.84264446,-116.47752224,39.133233360000006,39.468222250000004,0,-116.66008335000001,39.30072780500001
23,24,-116.47752224,-116.11240002,39.133233360000006,39.468222250000004,0,-116.29496112999999,39.30072780500001
24,24,-116.11240002,-115.7472778,39.133233360000006,39.468222250000004,0,-115.92983891,39.30072780500001
25,24,-115.7472778,-115.38215558,39.133233360000006,39.468222250000004,2,-115.56471669000001,39.30072780500001
26,24,-115.38215558,-115.01703336,39.133233360000006,39.468222250000004,1,-115.19959447,39.30072780500001
27,24,-115.01703336,-114.65191114000001,39.133233360000006,39.468222250000004,0,-114.83447225,39.30072780500001
28,24,-114.65191114000001,-114.28678892,39.133233360000006,39.468222250000004,0,-114.46935003000002,39.30072780500001
29,24,-114.28678892,-113.9216667,39.133233360000006,39.468222250000004,0,-114.10422781,39.30072780500001
0,25,-124.8753333,-124.51021107999999,39.468222250000004,39.80321114,0,-124.69277219,39.635716695
1,25,-124.51021107999999,-124.14508886,39.468222250000004,39.80321114,0,-124.32764997,39.635716695
2,25,-124.14508886,-123.77996664,39.468222250000004,39.80321114,1,-123.96252774999999,39.635716695
3,25,-123.77996664,-123.41484442,39.468222250000004,39.80321114,4,-123.59740553,39.635716695
4,25,-123.41484442,-123.04972219999999,39.468222250000004,39.80321114,2,-123.23228330999999,39.635716695
5,25,-123.04972219999999,-122.68459998,39.468222250000004,39.80321114,2,-122.86716109,39.635716695
6,25,-122.68459998,-122.31947776,39.468222250000004,39.80321114,0,-122.50203887,39.635716695
7,25,-122.31947776,-121.95435554,39.468222250000004,39.80321114,0,-122.13691664999999,39.635716695
8,25,-121.95435554,-121.58923331999999,39.468222250000004,39.80321114,1,-121.77179443,39.635716695
9,25,-121.58923331999999,-121.2241111,39.468222250000004,39.80321114,0,-121.40667221,39.635716695
10,25,-121.2241111,-120.85898888,39.468222250000004,39.80321114,0,-121.04154999,39.635716695
11,25,-120.85898888,-120.49386666,39.468222250000004,39.80321114,0,-120.67642777,39.635716695
12,25,-120.49386666,-120.12874443999999,39.468222250000004,39.80321114,3,-120.31130554999999,39.635716695
13,25,-120.12874443999999,-119.76362222,39.468222250000004,39.80321114,0,-119.94618333,39.635716695
14,25,-119.76362222,-119.3985,39.468222250000004,39.80321114,2,-119.58106111000001,39.635716695
15,25,-119.3985,-119.03337778,39.468222250000004,39.80321114,0,-119.21593888999999,39.635716695
16,25,-119.03337778,-118.66825556,39.468222250000004,39.80321114,0,-118.85081667,39.635716695
17,25,-118.66825556,-118.30313334,39.468222250000004,39.80321114,0,-118.48569445000001,39.635716695
18,25,-118.30313334,-117.93801112,39.468222250000004,39.80321114,0,-118.12057223,39.635716695
19,25,-117.93801112,-117.5728889,39.468222250000004,39.80321114,0,-117.75545001,39.635716695
20,25,-117.5728889,-117.20776668,39.468222250000004,39.80321114,5,-117.39032779,39.635716695
21,25,-117.20776668,-116.84264446,39.468222250000004,39.80321114,0,-117.02520557,39.635716695
22,25,-116.84264446,-116.47752224,39.468222250000004,39.80321114,2,-116.66008335000001,39.635716695
23,25,-116.47752224,-116.11240002,39.468222250000004,39.80321114,0,-116.29496112999999,39.635716695
24,25,-116.11240002,-115.7472778,39.468222250000004,39.80321114,1,-115.92983891,39.635716695
25,25,-115.7472778,-115.38215558,39.468222250000004,39.80321114,0,-115.56471669000001,39.635716695
26,25,-115.38215558,-115.01703336,39.468222250000004,39.80321114,0,-115.19959447,39.635716695
27,25,-115.01703336,-114.65191114000001,39.468222250000004,39.80321114,0,-114.83447225,39.635716695
28,25,-114.65191114000001,-114.28678892,39.468222250000004,39.80321114,0,-114.46935003000002,39.635716695
29,25,-114.28678892,-113.9216667,39.468222250000004,39.80321114,0,-114.10422781,39.635716695
0,26,-124.8753333,-124.51021107999999,39.80321114,40.13820003,0,-124.69277219,39.970705585000005
1,26,-124.51021107999999,-124.14508886,39.80321114,40.13820003,0,-124.32764997,39.970705585000005
2,26,-124.14508886,-123.77996664,39.80321114,40.13820003,0,-123.96252774999999,39.970705585000005
3,26,-123.77996664,-123.41484442,39.80321114,40.13820003,0,-123.59740553,39.970705585000005
4,26,-123.41484442,-123.04972219999999,39.80321114,40.13820003,0,-123.23228330999999,39.970705585000005
5,26,-123.04972219999999,-122.68459998,39.80321114,40.13820003,1,-122.86716109,39.970705585000005
6,26,-122.68459998,-122.31947776,39.80321114,40.13820003,0,-122.50203887,39.970705585000005
7,26,-122.31947776,-121.95435554,39.80321114,40.13820003,0,-122.13691664999999,39.970705585000005
8,26,-121.95435554,-121.58923331999999,39.80321114,40.13820003,0,-121.77179443,39.970705585000005
9,26,-121.58923331999999,-121.2241111,39.80321114,40.13820003,0,-121.40667221,39.970705585000005
10,26,-121.2241111,-120.85898888,39.80321114,40.13820003,0,-121.04154999,39.970705585000005
11,26,-120.85898888,-120.49386666,39.80321114,40.13820003,0,-120.67642777,39.970705585000005
12,26,-120.49386666,-120.12874443999999,39.80321114,40.13820003,1,-120.31130554999999,39.970705585000005
13,26,-120.12874443999999,-119.76362222,39.80321114,40.13820003,0,-119.94618333,39.970705585000005
14,26,-119.76362222,-119.3985,39.80321114,40.13820003,1,-119.58106111000001,39.970705585000005
15,26,-119.3985,-119.03337778,39.80321114,40.13820003,1,-119.21593888999999,39.970705585000005
16,26,-119.03337778,-118.66825556,39.80321114,40.13820003,0,-118.85081667,39.970705585000005
17,26,-118.66825556,-118.30313334,39.80321114,40.13820003,0,-118.48569445000001,39.970705585000005
18,26,-118.30313334,-117.93801112,39.80321114,40.13820003,0,-118.12057223,39.970705585000005
19,26,-117.93801112,-117.5728889,39.80321114,40.13820003,2,-117.75545001,39.970705585000005
20,26,-117.5728889,-117.20776668,39.80321114,40.13820003,0,-117.39032779,39.970705585000005
21,26,-117.20776668,-116.84264446,39.80321114,40.13820003,0,-117.02520557,39.970705585000005
22,26,-116.84264446,-116.47752224,39.80321114,40.13820003,0,-116.66008335000001,39.970705585000005
23,26,-116.47752224,-116.11240002,39.80321114,40.13820003,0,-116.29496112999999,39.970705585000005
24,26,-116.11240002,-115.7472778,39.80321114,40.13820003,0,-115.92983891,39.970705585000005
25,26,-115.7472778,-115.38215558,39.80321114,40.13820003,0,-115.56471669000001,39.970705585000005
26,26,-115.38215558,-115.01703336,39.80321114,40.13820003,0,-115.19959447,39.970705585000005
27,26,-115.01703336,-114.65191114000001,39.80321114,40.13820003,0,-114.83447225,39.970705585000005
28,26,-114.65191114000001,-114.28678892,39.80321114,40.13820003,0,-114.46935003000002,39.970705585000005
29,26,-114.28678892,-113.9216667,39.80321114,40.13820003,0,-114.10422781,39.970705585000005
0,27,-124.8753333,-124.51021107999999,40.13820003,40.47318892,28,-124.69277219,40.305694474999996
1,27,-124.51021107999999,-124.14508886,40.13820003,40.47318892,31,-124.32764997,40.305694474999996
2,27,-124.14508886,-123.77996664,40.13820003,40.47318892,1,-123.96252774999999,40.305694474999996
3,27,-123.77996664,-123.41484442,40.13820003,40.47318892,2,-123.59740553,40.305694474999996
4,27,-123.41484442,-123.04972219999999,40.13820003,40.47318892,2,-123.23228330999999,40.305694474999996
5,27,-123.04972219999999,-122.68459998,40.13820003,40.47318892,0,-122.86716109,40.305694474999996
6,27,-122.68459998,-122.31947776,40.13820003,40.47318892,0,-122.50203887,40.305694474999996
7,27,-122.31947776,-121.95435554,40.13820003,40.47318892,0,-122.13691664999999,40.305694474999996
8,27,-121.95435554,-121.58923331999999,40.13820003,40.47318892,0,-121.77179443,40.305694474999996
9,27,-121.58923331999999,-121.2241111,40.13820003,40.47318892,3,-121.40667221,40.305694474999996
10,27,-121.2241111,-120.85898888,40.13820003,40.47318892,15,-121.04154999,40.305694474999996
11,27,-120.85898888,-120.49386666,40.13820003,40.47318892,0,-120.67642777,40.305694474999996
12,27,-120.49386666,-120.12874443999999,40.13820003,40.47318892,3,-120.31130554999999,40.305694474999996
13,27,-120.12874443999999,-119.76362222,40.13820003,40.47318892,1,-119.94618333,40.305694474999996
14,27,-119.76362222,-119.3985,40.13820003,40.47318892,1,-119.58106111000001,40.305694474999996
15,27,-119.3985,-119.03337778,40.13820003,40.47318892,0,-119.21593888999999,40.305694474999996
16,27,-119.03337778,-118.66825556,40.13820003,40.47318892,0,-118.85081667,40.305694474999996
17,27,-118.66825556,-118.30313334,40.13820003,40.47318892,0,-118.48569445000001,40.305694474999996
18,27,-118.30313334,-117.93801112,40.13820003,40.47318892,0,-118.12057223,40.305694474999996
19,27,-117.93801112,-117.5728889,40.13820003,40.47318892,0,-117.75545001,40.305694474999996
20,27,-117.5728889,-117.20776668,40.13820003,40.47318892,0,-117.39032779,40.305694474999996
21,27,-117.20776668,-116.84264446,40.13820003,40.47318892,0,-117.02520557,40.305694474999996
22,27,-116.84264446,-116.47752224,40.13820003,40.47318892,0,-116.66008335000001,40.305694474999996
23,27,-116.47752224,-116.11240002,40.13820003,40.47318892,0,-116.29496112999999,40.305694474999996
24,27,-116.11240002,-115.7472778,40.13820003,40.47318892,0,-115.92983891,40.305694474999996
25,27,-115.7472778,-115.38215558,40.13820003,40.47318892,0,-115.56471669000001,40.305694474999996
26,27,-115.38215558,-115.01703336,40.13820003,40.47318892,0,-115.19959447,40.305694474999996
27,27,-115.01703336,-114.65191114000001,40.13820003,40.47318892,0,-114.83447225,40.305694474999996
28,27,-114.65191114000001,-114.28678892,40.13820003,40.47318892,0,-114.46935003000002,40.305694474999996
29,27,-114.28678892,-113.9216667,40.13820003,40.47318892,0,-114.10422781,40.305694474999996
0,28,-124.8753333,-124.51021107999999,40.47318892,40.808177810000004,9,-124.69277219,40.640683365
1,28,-124.51021107999999,-124.14508886,40.47318892,40.808177810000004,4,-124.32764997,40.640683365
2,28,-124.14508886,-123.77996664,40.47318892,40.808177810000004,3,-123.96252774999999,40.640683365
3,28,-123.77996664,-123.41484442,40.47318892,40.808177810000004,1,-123.59740553,40.640683365
4,28,-123.41484442,-123.04972219999999,40.47318892,40.808177810000004,2,-123.23228330999999,40.640683365
5,28,-123.04972219999999,-122.68459998,40.47318892,40.808177810000004,0,-122.86716109,40.640683365
6,28,-122.68459998,-122.31947776,40.47318892,40.808177810000004,0,-122.50203887,40.640683365
7,28,-122.31947776,-121.95435554,40.47318892,40.808177810000004,0,-122.13691664999999,40.640683365
8,28,-121.95435554,-121.58923331999999,40.47318892,40.808177810000004,0,-121.77179443,40.640683365
9,28,-121.58923331999999,-121.2241111,40.47318892,40.808177810000004,0,-121.40667221,40.640683365
10,28,-121.2241111,-120.85898888,40.47318892,40.808177810000004,0,-121.04154999,40.640683365
11,28,-120.85898888,-120.49386666,40.47318892,40.808177810000004,0,-120.67642777,40.640683365
12,28,-120.49386666,-120.12874443999999,40.47318892,40.808177810000004,0,-120.31130554999999,40.640683365
13,28,-120.12874443999999,-119.76362222,40.47318892,40.808177810000004,0,-119.94618333,40.640683365
14,28,-119.76362222,-119.3985,40.47318892,40.808177810000004,2,-119.58106111000001,40.640683365
15,28,-119.3985,-119.03337778,40.47318892,40.808177810000004,1,-119.21593888999999,40.640683365
16,28,-119.03337778,-118.66825556,40.47318892,40.808177810000004,0,-118.85081667,40.640683365
17,28,-118.66825556,-118.30313334,40.47318892,40.808177810000004,0,-118.48569445000001,40.640683365
18,28,-118.30313334,-117.93801112,40.47318892,40.808177810000004,0,-118.12057223,40.640683365
19,28,-117.93801112,-117.5728889,40.47318892,40.808177810000004,0,-117.75545001,40.640683365
20,28,-117.5728889,-117.20776668,40.47318892,40.808177810000004,1,-117.39032779,40.640683365
21,28,-117.20776668,-116.84264446,40.47318892,40.808177810000004,0,-117.02520557,40.640683365
22,28,-116.84264446,-116.47752224,40.47318892,40.808177810000004,1,-116.66008335000001,40.640683365
23,28,-116.47752224,-116.11240002,40.47318892,40.808177810000004,0,-116.29496112999999,40.640683365
24,28,-116.11240002,-115.7472778,40.47318892,40.808177810000004,0,-115.92983891,40.640683365
25,28,-115.7472778,-115.38215558,40.47318892,40.808177810000004,0,-115.56471669000001,40.640683365
26,28,-115.38215558,-115.01703336,40.47318892,40.808177810000004,0,-115.19959447,40.640683365
27,28,-115.01703336,-114.65191114000001,40.47318892,40.808177810000004,0,-114.83447225,40.640683365
28,28,-114.65191114000001,-114.28678892,40.47318892,40.808177810000004,0,-114.46935003000002,40.640683365
29,28,-114.28678892,-113.9216667,40.47318892,40.808177810000004,0,-114.10422781,40.640683365
0,29,-124.8753333,-124.51021107999999,40.808177810000004,41.1431667,3,-124.69277219,40.975672255000006
1,29,-124.51021107999999,-124.14508886,40.808177810000004,41.1431667,1,-124.32764997,40.975672255000006
2,29,-124.14508886,-123.77996664,40.808177810000004,41.1431667,5,-123.96252774999999,40.975672255000006
3,29,-123.77996664,-123.41484442,40.808177810000004,41.1431667,0,-123.59740553,40.975672255000006
4,29,-123.41484442,-123.04972219999999,40.808177810000004,41.1431667,0,-123.23228330999999,40.975672255000006
5,29,-123.04972219999999,-122.68459998,40.808177810000004,41.1431667,0,-122.86716109,40.975672255000006
6,29,-122.68459998,-122.31947776,40.808177810000004,41.1431667,0,-122.50203887,40.975672255000006
7,29,-122.31947776,-121.95435554,40.808177810000004,41.1431667,1,-122.13691664999999,40.975672255000006
8,29,-121.95435554,-121.58923331999999,40.808177810000004,41.1431667,0,-121.77179443,40.975672255000006
9,29,-121.58923331999999,-121.2241111,40.808177810000004,41.1431667,0,-121.40667221,40.975672255000006
10,29,-121.2241111,-120.85898888,40.808177810000004,41.1431667,0,-121.04154999,40.975672255000006
11,29,-120.85898888,-120.49386666,40.808177810000004,41.1431667,0,-120.67642777,40.975672255000006
12,29,-120.49386666,-120.12874443999999,40.808177810000004,41.1431667,0,-120.31130554999999,40.975672255000006
13,29,-120.12874443999999,-119.76362222,40.808177810000004,41.1431667,0,-119.94618333,40.975672255000006
14,29,-119.76362222,-119.3985,40.808177810000004,41.1431667,0,-119.58106111000001,40.975672255000006
15,29,-119.3985,-119.03337778,40.808177810000004,41.1431667,0,-119.21593888999999,40.975672255000006
16,29,-119.03337778,-118.66825556,40.808177810000004,41.1431667,0,-118.85081667,40.975672255000006
17,29,-118.66825556,-118.30313334,40.808177810000004,41.1431667,0,-118.48569445000001,40.975672255000006
18,29,-118.30313334,-117.93801112,40.808177810000004,41.1431667,0,-118.12057223,40.975672255000006
19,29,-117.93801112,-117.5728889,40.808177810000004,41.1431667,0,-117.75545001,40.975672255000006
20,29,-117.5728889,-117.20776668,40.808177810000004,41.1431667,0,-117.39032779,40.975672255000006
21,29,-117.20776668,-116.84264446,40.808177810000004,41.1431667,0,-117.02520557,40.975672255000006
22,29,-116.84264446,-116.47752224,40.808177810000004,41.1431667,1,-116.66008335000001,40.975672255000006
23,29,-116.47752224,-116.11240002,40.808177810000004,41.1431667,0,-116.29496112999999,40.975672255000006
24,29,-116.11240002,-115.7472778,40.808177810000004,41.1431667,0,-115.92983891,40.975672255000006
25,29,-115.7472778,-115.38215558,40.808177810000004,41.1431667,0,-115.56471669000001,40.975672255000006
26,29,-115.38215558,-115.01703336,40.808177810000004,41.1431667,1,-115.19959447,40.975672255000006
27,29,-115.01703336,-114.65191114000001,40.808177810000004,41.1431667,0,-114.83447225,40.975672255000006
28,29,-114.65191114000001,-114.28678892,40.808177810000004,41.1431667,0,-114.46935003000002,40.975672255000006
29,29,-114.28678892,-113.9216667,40.808177810000004,41.1431667,0,-114.10422781,40.975672255000006
